sentence#,word,pos,tag
162.0,a,DT,O
162.0,piece,NN,O
162.0,of,IN,O
162.0,the,DT,O
162.0,doughy,JJ,O
162.0,coating,NN,O
162.0,into,IN,O
162.0,the,DT,O
162.0,hot,JJ,O
162.0,oil-,NN,O
162.0,oil,NN,U-Ingredient
162.0,is,VBZ,O
162.0,ready,JJ,O
162.0,when,WRB,O
162.0,dough,NN,O
162.0,begins,VBZ,O
162.0,frying,VBG,O
162.0,immediately,RB,O
162.0,),-RRB-,O
162.0,.,.,O
163.0,Once,IN,O
163.0,chicken,NN,U-Ingredient
163.0,is,VBZ,O
163.0,doughy,JJ,O
163.0,",",",",O
163.0,fry,VB,U-Action
163.0,pieces,NNS,O
163.0,in,IN,O
163.0,oil,NN,U-Ingredient
163.0,for,IN,O
163.0,approx,NN,O
163.0,5,CD,O
163.0,-,SYM,O
163.0,8,CD,O
163.0,minutes,NNS,O
163.0,or,CC,O
163.0,until,IN,O
163.0,cooked,VBN,O
163.0,through,RB,O
163.0,and,CC,O
163.0,juices,NNS,O
163.0,run,VBP,O
163.0,clear,JJ,O
163.0,.,.,O
164.0,Drain,VB,U-Action
164.0,pieces,NNS,O
164.0,on,IN,O
164.0,paper,NN,B-Utensil
164.0,towel,NN,L-Utensil
164.0,and,CC,O
164.0,serve,VB,U-Action
164.0,.,.,O
165.0,In,IN,O
165.0,a,DT,O
165.0,large,JJ,B-Utensil
165.0,bowl,NN,L-Utensil
165.0,",",",",O
165.0,mix,VB,U-Action
165.0,flour,NN,U-Ingredient
165.0,",",",",O
165.0,granulated,JJ,B-Ingredient
165.0,sugar,NN,L-Ingredient
165.0,",",",",O
165.0,baking,NN,B-Ingredient
165.0,powder,NN,L-Ingredient
165.0,and,CC,O
165.0,salt,NN,O
165.0,.,.,O
166.0,Make,VB,U-Action
166.0,a,DT,O
166.0,well,NN,O
166.0,in,IN,O
166.0,the,DT,O
166.0,center,NN,O
166.0,of,IN,O
166.0,the,DT,O
166.0,flour,NN,U-Ingredient
166.0,mixture,NN,O
166.0,",",",",O
166.0,and,CC,O
166.0,pour,VB,U-Action
166.0,in,IN,O
166.0,milk,NN,U-Ingredient
166.0,",",",",O
166.0,vanilla,NN,U-Ingredient
166.0,",",",",O
166.0,egg,NN,U-Ingredient
166.0,and,CC,O
166.0,2,CD,O
166.0,tablespoons,NNS,O
166.0,oil,NN,U-Ingredient
166.0,.,.,O
167.0,Now,RB,O
167.0,is,VBZ,O
167.0,a,DT,O
167.0,good,JJ,O
167.0,time,NN,O
167.0,to,TO,O
167.0,test,VB,O
167.0,the,DT,O
167.0,oil,NN,U-Ingredient
167.0,by,IN,O
167.0,dropping,VBG,U-Action
167.0,in,IN,O
167.0,a,DT,O
167.0,very,RB,O
167.0,small,JJ,O
167.0,amount,NN,O
167.0,of,IN,O
167.0,batter,NN,O
167.0,.,.,O
168.0,Batter,NN,U-Ingredient
168.0,should,MD,O
168.0,sizzle,VB,O
168.0,and,CC,O
168.0,brown,VB,O
168.0,in,IN,O
168.0,about,RB,O
168.0,20,CD,O
168.0,seconds,NNS,O
168.0,.,.,O
169.0,Oil,NN,U-Ingredient
169.0,needs,VBZ,O
169.0,to,TO,O
169.0,be,VB,O
169.0,hot,JJ,O
169.0,enough,RB,O
169.0,to,TO,O
169.0,melt,VB,O
169.0,the,DT,O
169.0,brown,JJ,B-Ingredient
169.0,sugar,NN,L-Ingredient
169.0,inside,IN,O
169.0,the,DT,O
169.0,sandwiches,NNS,O
169.0,but,CC,O
169.0,not,RB,O
169.0,so,RB,O
169.0,hot,JJ,O
169.0,that,IN,O
169.0,it,PRP,O
169.0,scorches,VBZ,O
169.0,the,DT,O
169.0,batter,NN,O
169.0,.,.,O
170.0,Dip,VB,U-Action
170.0,the,DT,O
170.0,sandwiches,NNS,O
170.0,into,IN,O
170.0,the,DT,O
170.0,batter,NN,O
170.0,mixture,NN,O
170.0,.,.,O
171.0,Using,VBG,O
171.0,deep,JJ,B-Utensil
171.0,fryer,NN,I-Utensil
171.0,tongs,NNS,L-Utensil
171.0,",",",",O
171.0,carefully,RB,O
171.0,place,VB,U-Action
171.0,the,DT,O
171.0,battered,VBN,O
171.0,sandwiches,NNS,O
171.0,into,IN,O
171.0,the,DT,O
171.0,heated,JJ,O
171.0,oil,NN,U-Ingredient
171.0,.,.,O
172.0,Be,VB,O
172.0,cautious,JJ,O
172.0,when,WRB,O
172.0,deep,JJ,O
172.0,frying,NN,O
172.0,.,.,O
173.0,Try,VB,U-Action
173.0,to,TO,O
173.0,avoid,VB,O
173.0,burns,NNS,O
173.0,from,IN,O
173.0,splattering,VBG,O
173.0,hot,JJ,O
173.0,oil,NN,U-Ingredient
173.0,.,.,O
174.0,Remove,VB,U-Action
174.0,Sandwiches,NNS,O
174.0,from,IN,O
174.0,the,DT,O
174.0,oil,NN,U-Ingredient
174.0,when,WRB,O
174.0,they,PRP,O
174.0,are,VBP,O
174.0,golden,JJ,O
174.0,brown,JJ,O
174.0,.,.,O
175.0,Set,VBN,U-Action
175.0,aside,RB,O
175.0,to,TO,O
175.0,cool,VB,O
175.0,for,IN,O
175.0,a,DT,O
175.0,couple,NN,O
175.0,of,IN,O
175.0,minutes,NNS,O
175.0,.,.,O
176.0,Sprinkle,VB,U-Action
176.0,with,IN,O
176.0,powdered,JJ,B-Ingredient
176.0,sugar,NN,L-Ingredient
176.0,and,CC,O
176.0,serve,VB,U-Action
176.0,.,.,O
177.0,Mix,VB,U-Action
177.0,until,RB,O
177.0,smooth,JJ,O
177.0,.,.,O
178.0,Heat,NN,U-Action
178.0,remaining,VBG,O
178.0,vegetable,NN,B-Ingredient
178.0,oil,NN,L-Ingredient
178.0,to,IN,O
178.0,400,CD,O
178.0,degrees,NNS,O
178.0,in,IN,O
178.0,a,DT,O
178.0,small,JJ,B-Utensil
178.0,deep,JJ,I-Utensil
178.0,fryer,NN,L-Utensil
178.0,(,-LRB-,O
178.0,a,DT,O
178.0,quart,JJ,B-Utensil
178.0,sized,JJ,I-Utensil
178.0,sauce,NN,I-Utensil
178.0,pan,NNP,L-Utensil
178.0,will,MD,O
178.0,do,VB,O
178.0,in,IN,O
178.0,a,DT,O
178.0,pinch,NN,O
178.0,),-RRB-,O
178.0,.,.,O
179.0,Oil,NN,U-Ingredient
179.0,is,VBZ,O
179.0,hot,JJ,O
179.0,enough,RB,O
179.0,when,WRB,O
179.0,it,PRP,O
179.0,starts,VBZ,O
179.0,to,TO,O
179.0,ripple,VB,O
179.0,.,.,O
180.0,Be,VB,O
180.0,careful,JJ,O
180.0,not,RB,O
180.0,to,TO,O
180.0,overheat,VB,O
180.0,.,.,O
181.0,Butter,NN,U-Action
181.0,one,CD,O
181.0,side,NN,O
181.0,of,IN,O
181.0,each,DT,O
181.0,bread,NN,B-Ingredient
181.0,slice,NN,L-Ingredient
181.0,.,.,O
182.0,Sprinkle,VB,U-Action
182.0,the,DT,O
182.0,brown,JJ,B-Ingredient
182.0,sugar,NN,L-Ingredient
182.0,and,CC,O
182.0,cinnamon,NN,U-Ingredient
182.0,evenly,RB,O
182.0,onto,IN,O
182.0,the,DT,O
182.0,buttered,VBN,O
182.0,side,NN,O
182.0,of,IN,O
182.0,the,DT,O
182.0,bread,NN,B-Ingredient
182.0,slices,NNS,L-Ingredient
182.0,.,.,O
183.0,Make,VB,O
183.0,sandwiches,NNS,O
183.0,by,IN,O
183.0,placing,VBG,U-Action
183.0,the,DT,O
183.0,slices,NNS,O
183.0,of,IN,O
183.0,bread,NN,U-Ingredient
183.0,together,RB,O
183.0,with,IN,O
183.0,the,DT,O
183.0,brown,JJ,B-Ingredient
183.0,sugar,NN,L-Ingredient
183.0,on,IN,O
183.0,the,DT,O
183.0,inside,NN,O
183.0,.,.,O
184.0,Cut,VB,U-Action
184.0,the,DT,O
184.0,sandwiches,NNS,O
184.0,into,IN,O
184.0,quarters,NNS,O
184.0,.,.,O
185.0,Cut,VB,U-Action
185.0,the,DT,O
185.0,butter,NN,U-Ingredient
185.0,into,IN,O
185.0,several,JJ,O
185.0,pieces,NNS,O
185.0,and,CC,O
185.0,bring,VB,O
185.0,to,TO,O
185.0,room,NN,O
185.0,temperature,NN,O
185.0,.,.,O
186.0,In,IN,O
186.0,the,DT,O
186.0,top,NN,O
186.0,of,IN,O
186.0,a,DT,O
186.0,double,JJ,O
186.0,boiler,NN,O
186.0,",",",",O
186.0,combine,VB,U-Action
186.0,egg,NN,B-Ingredient
186.0,yolks,NNS,L-Ingredient
186.0,",",",",O
186.0,lemon,NN,B-Ingredient
186.0,juice,NN,L-Ingredient
186.0,",",",",O
186.0,salt,NN,U-Ingredient
186.0,and,CC,O
186.0,pepper,NN,U-Ingredient
186.0,.,.,O
187.0,Add,VB,U-Action
187.0,a,DT,O
187.0,piece,NN,O
187.0,of,IN,O
187.0,butter,NN,U-Ingredient
187.0,.,.,O
188.0,Cook,NNP,U-Action
188.0,",",",",O
188.0,stirring,VBG,U-Action
188.0,steadily,RB,O
188.0,with,IN,O
188.0,a,DT,O
188.0,wooden,JJ,B-Utensil
188.0,spoon,NN,L-Utensil
188.0,or,CC,O
188.0,wire,NN,B-Utensil
188.0,whisk,NN,L-Utensil
188.0,",",",",O
188.0,over,RB,O
188.0,",",",",O
188.0,but,CC,O
188.0,not,RB,O
188.0,touching,JJ,O
188.0,",",",",O
188.0,boiling,VBG,O
188.0,water,NN,U-Ingredient
188.0,.,.,O
189.0,When,WRB,O
189.0,butter,NN,U-Ingredient
189.0,melts,VBZ,O
189.0,and,CC,O
189.0,sauce,NN,O
189.0,begins,VBZ,O
189.0,to,TO,O
189.0,thicken,VB,O
189.0,",",",",O
189.0,add,VB,U-Action
189.0,remaining,VBG,O
189.0,butter,NN,U-Ingredient
189.0,",",",",O
189.0,stirring,VBG,U-Action
189.0,constantly,RB,O
189.0,until,IN,O
189.0,melted,VBN,O
189.0,.,.,O
190.0,Continue,VB,O
190.0,cooking,VBG,U-Action
190.0,as,IN,O
190.0,sauce,NN,U-Ingredient
190.0,thickens,VBZ,O
190.0,",",",",O
190.0,about,RB,O
190.0,2,CD,O
190.0,more,JJR,O
190.0,minutes,NNS,O
190.0,.,.,O
191.0,Immediately,RB,O
191.0,remove,VB,U-Action
191.0,from,IN,O
191.0,heat,NN,O
191.0,.,.,O
192.0,Mix,VB,U-Action
192.0,the,DT,O
192.0,spices,NNS,U-Ingredient
192.0,together,RB,O
192.0,and,CC,O
192.0,store,VB,U-Action
192.0,in,IN,O
192.0,an,DT,O
192.0,airtight,JJ,B-Utensil
192.0,container,NN,L-Utensil
192.0,.,.,O
193.0,Saute,VB,U-Action
193.0,small,JJ,O
193.0,amounts,NNS,O
193.0,in,IN,O
193.0,butter,NN,U-Ingredient
193.0,/,SYM,O
193.0,ghee,NN,U-Ingredient
193.0,to,TO,O
193.0,spice,VB,O
193.0,vegetables,NNS,U-Ingredient
193.0,and,CC,O
193.0,grains,NNS,U-Ingredient
193.0,.,.,O
194.0,Rehydrate,VB,U-Action
194.0,TVP,NNP,O
194.0,if,IN,O
194.0,needed,VBN,O
194.0,.,.,O
195.0,Spray,NN,U-Action
195.0,or,CC,O
195.0,oil,NN,U-Action
195.0,a,DT,O
195.0,large,JJ,B-Utensil
195.0,pot,NN,L-Utensil
195.0,.,.,O
196.0,Chop,VB,U-Action
196.0,the,DT,O
196.0,onion,NN,U-Ingredient
196.0,",",",",O
196.0,hot,JJ,B-Ingredient
196.0,peppers,NNS,L-Ingredient
196.0,(,-LRB-,O
196.0,if,IN,O
196.0,using-,JJ,O
196.0,it,PRP,O
196.0,is,VBZ,O
196.0,best,JJS,O
196.0,to,TO,O
196.0,wear,VB,O
196.0,rubber,NN,O
196.0,gloves,NNS,O
196.0,when,WRB,O
196.0,cutting,VBG,O
196.0,the,DT,O
196.0,hot,JJ,O
196.0,ones,NNS,O
196.0,!,.,O
196.0,),-RRB-,O
196.0,",",",",O
196.0,and,CC,O
196.0,garlic,NN,U-Ingredient
196.0,and,CC,O
196.0,add,VB,U-Action
196.0,to,IN,O
196.0,the,DT,O
196.0,pot,NN,U-Utensil
196.0,.,.,O
197.0,Chop,VB,U-Action
197.0,remaining,VBG,O
197.0,vegetables,NNS,O
197.0,",",",",O
197.0,add,VB,U-Action
197.0,to,IN,O
197.0,pot,NN,U-Utensil
197.0,and,CC,O
197.0,brown,NN,B-Action
197.0,lightly,RB,L-Action
197.0,.,.,O
198.0,Add,VB,U-Action
198.0,remaining,VBG,O
198.0,ingredients,NNS,O
198.0,;,:,O
198.0,stir,VB,U-Action
198.0,well,RB,O
198.0,and,CC,O
198.0,simmer,VB,U-Action
198.0,at,IN,O
198.0,least,JJS,O
198.0,15,CD,O
198.0,minutes,NNS,O
198.0,.,.,O
199.0,Taste,NN,U-Action
199.0,(,-LRB-,O
199.0,This,DT,O
199.0,is,VBZ,O
199.0,important,JJ,O
199.0,!,.,O
199.0,),-RRB-,O
199.0,Adjust,VB,U-Action
199.0,spices,NNS,O
199.0,to,TO,O
199.0,taste,VB,O
199.0,.,.,O
200.0,Simmer,VB,U-Action
200.0,an,DT,O
200.0,additional,JJ,O
200.0,15,CD,O
200.0,minutes,NNS,O
200.0,or,CC,O
200.0,so,RB,O
200.0,.,.,O
201.0,Serve,VB,U-Action
201.0,with,IN,O
201.0,garlic,NN,B-Ingredient
201.0,bread,NN,L-Ingredient
201.0,",",",",O
201.0,toast,NN,U-Ingredient
201.0,",",",",O
201.0,or,CC,O
201.0,on,IN,O
201.0,rice,NN,U-Ingredient
201.0,.,.,O
202.0,In,IN,O
202.0,a,DT,O
202.0,slow,JJ,B-Utensil
202.0,cooker,NN,L-Utensil
202.0,",",",",O
202.0,combine,VB,U-Action
202.0,the,DT,O
202.0,first,JJ,O
202.0,nine,CD,O
202.0,ingredients,NNS,O
202.0,.,.,O
203.0,Cover,VB,U-Action
203.0,and,CC,O
203.0,cook,VB,U-Action
203.0,on,IN,O
203.0,low,NN,O
203.0,for,IN,O
203.0,7,CD,O
203.0,-,SYM,O
203.0,9,CD,O
203.0,hours,NNS,O
203.0,or,CC,O
203.0,until,IN,O
203.0,meat,NN,U-Ingredient
203.0,is,VBZ,O
203.0,tender,JJ,O
203.0,.,.,O
204.0,Add,VB,U-Action
204.0,zucchini,NNS,U-Ingredient
204.0,",",",",O
204.0,cabbage,NN,U-Ingredient
204.0,",",",",O
204.0,beans,NNS,U-Ingredient
204.0,and,CC,O
204.0,macaroni,NN,U-Ingredient
204.0,;,:,O
204.0,cook,VB,U-Action
204.0,on,IN,O
204.0,high,JJ,O
204.0,30,CD,O
204.0,-,SYM,O
204.0,45,CD,O
204.0,minutes,NNS,O
204.0,more,JJR,O
204.0,or,CC,O
204.0,until,IN,O
204.0,the,DT,O
204.0,vegetables,NNS,O
204.0,are,VBP,O
204.0,tender,JJ,O
204.0,.,.,O
205.0,Sprinkle,VB,U-Action
205.0,individual,JJ,O
205.0,servings,NNS,O
205.0,with,IN,O
205.0,Parmesan,NNP,B-Ingredient
205.0,cheese,NN,L-Ingredient
205.0,.,.,O
206.0,Preheat,VB,U-Action
206.0,oven,NN,U-Utensil
206.0,to,IN,O
206.0,400,CD,O
206.0,degrees,NNS,O
206.0,.,.,O
207.0,Cut,VB,U-Action
207.0,the,DT,O
207.0,potatoes,NNS,U-Ingredient
207.0,(,-LRB-,O
207.0,leave,VB,O
207.0,skins,NNS,O
207.0,on,IN,O
207.0,),-RRB-,O
207.0,into,IN,O
207.0,strips,NNS,O
207.0,about,RB,O
207.0,2,CD,O
207.0,1/2,CD,O
207.0,inches,NNS,O
207.0,long,JJ,O
207.0,by,IN,O
207.0,1/4-inch,CD,O
207.0,thick,JJ,O
207.0,.,.,O
208.0,Soak,VB,U-Action
208.0,the,DT,O
208.0,potatoes,NNS,U-Ingredient
208.0,in,IN,O
208.0,ice,NN,O
208.0,water,NN,O
208.0,for,IN,O
208.0,five,CD,O
208.0,minutes,NNS,O
208.0,.,.,O
209.0,Drain,VB,U-Action
209.0,the,DT,O
209.0,potatoes,NNS,U-Ingredient
209.0,",",",",O
209.0,then,RB,O
209.0,rinse,VB,U-Action
209.0,thoroughly,RB,O
209.0,under,IN,O
209.0,cold,JJ,O
209.0,water,NN,O
209.0,.,.,O
210.0,Press,NN,U-Action
210.0,between,IN,O
210.0,paper,NN,B-Utensil
210.0,towels,NNS,L-Utensil
210.0,to,TO,O
210.0,dry,VB,O
210.0,.,.,O
211.0,Transfer,VB,U-Action
211.0,potatoes,NNS,U-Ingredient
211.0,to,IN,O
211.0,a,DT,O
211.0,bowl,NN,U-Utensil
211.0,",",",",O
211.0,pour,VB,U-Action
211.0,melted,VBN,O
211.0,margarine,NN,U-Ingredient
211.0,over,IN,O
211.0,the,DT,O
211.0,potatoes,NNS,U-Ingredient
211.0,and,CC,O
211.0,toss,VB,U-Action
211.0,to,TO,O
211.0,coat,VB,O
211.0,them,PRP,O
211.0,.,.,O
212.0,Spray,NN,U-Action
212.0,baking,NN,B-Utensil
212.0,sheet,NN,L-Utensil
212.0,with,IN,O
212.0,non,JJ,B-Utensil
212.0,-,JJ,O
212.0,stick,JJ,L-Utensil
212.0,spray,NN,U-Utensil
212.0,.,.,O
213.0,Spread,VB,U-Action
213.0,potatoes,NNS,U-Ingredient
213.0,onto,IN,O
213.0,baking,NN,B-Utensil
213.0,sheet,NN,L-Utensil
213.0,.,.,O
214.0,Bake,VB,U-Action
214.0,for,IN,O
214.0,15,CD,O
214.0,minutes,NNS,O
214.0,;,:,O
214.0,toss,VB,U-Action
214.0,and,CC,O
214.0,turn,VB,U-Action
214.0,;,:,O
214.0,bake,VB,U-Action
214.0,for,IN,O
214.0,five,CD,O
214.0,minutes,NNS,O
214.0,;,:,O
214.0,add,VB,U-Action
214.0,herbs,NNS,U-Ingredient
214.0,and,CC,O
214.0,toss,VB,U-Action
214.0,;,:,O
214.0,bake,VB,U-Action
214.0,a,DT,O
214.0,final,JJ,O
214.0,five,CD,O
214.0,minutes,NNS,O
214.0,until,IN,O
214.0,the,DT,O
214.0,potatoes,NNS,U-Ingredient
214.0,are,VBP,O
214.0,brown,JJ,O
214.0,and,CC,O
214.0,crisp,JJ,O
214.0,.,.,O
215.0,Serve,VB,U-Action
215.0,immediately,RB,O
215.0,.,.,O
216.0,In,IN,O
216.0,1/4,CD,O
216.0,cup,NN,U-Utensil
216.0,butter,NN,U-Ingredient
216.0,",",",",O
216.0,saute,VB,U-Action
216.0,carrots,NNS,U-Ingredient
216.0,",",",",O
216.0,onion,NN,U-Ingredient
216.0,",",",",O
216.0,celery,NN,U-Ingredient
216.0,and,CC,O
216.0,broccoli,NN,B-Ingredient
216.0,stems,VBZ,L-Ingredient
216.0,for,IN,O
216.0,5,CD,O
216.0,minutes,NNS,O
216.0,.,.,O
217.0,Add,VB,U-Action
217.0,thyme,NNS,U-Ingredient
217.0,",",",",O
217.0,oregano,NN,U-Ingredient
217.0,and,CC,O
217.0,basil,NN,U-Ingredient
217.0,;,:,O
217.0,saute,VB,U-Action
217.0,5,CD,O
217.0,minutes,NNS,O
217.0,more,JJR,O
217.0,.,.,O
218.0,Add,VB,U-Action
218.0,wine,NN,U-Ingredient
218.0,and,CC,O
218.0,deglaze,VB,U-Action
218.0,pan,NNP,U-Utensil
218.0,.,.,O
219.0,Add,VB,U-Action
219.0,hot,JJ,O
219.0,chicken,NN,B-Ingredient
219.0,stock,NN,L-Ingredient
219.0,and,CC,O
219.0,reduce,VB,U-Action
219.0,by,IN,O
219.0,one,CD,O
219.0,-,HYPH,O
219.0,third,NN,O
219.0,.,.,O
220.0,Add,VB,U-Action
220.0,Worcestershire,NNP,B-Ingredient
220.0,sauce,NN,L-Ingredient
220.0,",",",",O
220.0,Tabasco,NNP,U-Ingredient
220.0,",",",",O
220.0,smoked,VBD,O
220.0,chicken,NN,U-Ingredient
220.0,",",",",O
220.0,beans,NNS,U-Ingredient
220.0,and,CC,O
220.0,broccoli,NN,B-Ingredient
220.0,florets,NNS,L-Ingredient
220.0,;,:,O
220.0,simmer,VB,U-Ingredient
220.0,5,CD,O
220.0,minutes,NNS,O
220.0,.,.,O
221.0,Add,VB,U-Action
221.0,cream,NN,U-Ingredient
221.0,",",",",O
221.0,simmer,VB,U-Action
221.0,5,CD,O
221.0,minutes,NNS,O
221.0,more,JJR,O
221.0,and,CC,O
221.0,season,NN,U-Action
221.0,to,TO,O
221.0,taste,VB,O
221.0,(,-LRB-,O
221.0,thicken,VB,U-Action
221.0,with,IN,O
221.0,cornstarch,NN,U-Ingredient
221.0,if,IN,O
221.0,desired,VBN,O
221.0,),-RRB-,O
221.0,.,.,O
222.0,Drop,VB,U-Action
222.0,in,IN,O
222.0,remaining,VBG,O
222.0,butter,NN,U-Ingredient
222.0,",",",",O
222.0,piece,NN,O
222.0,by,IN,O
222.0,piece,NN,O
222.0,",",",",O
222.0,stirring,VBG,U-Action
222.0,until,IN,O
222.0,melted,VBN,O
222.0,and,CC,O
222.0,serve,VB,U-Action
222.0,immediately,RB,O
222.0,.,.,O
223.0,Smoked,NNP,O
223.0,Chicken,NNP,U-Ingredient
223.0,:,:,O
223.0,On,IN,O
223.0,a,DT,O
223.0,covered,VBN,O
223.0,grill,NN,U-Utensil
223.0,",",",",O
223.0,slightly,RB,O
223.0,smoke,VBP,U-Action
223.0,boneless,JJ,B-Ingredient
223.0,chicken,NN,L-Ingredient
223.0,",",",",O
223.0,cooking,VBG,U-Action
223.0,to,IN,O
223.0,medium,NN,O
223.0,rare,JJ,O
223.0,(,-LRB-,O
223.0,about,RB,O
223.0,30,CD,O
223.0,minutes,NNS,O
223.0,),-RRB-,O
223.0,.,.,O
224.0,Chef,NNP,O
224.0,Meskan,NNP,O
224.0,uses,VBZ,U-Action
224.0,applewood,NN,B-Ingredient
224.0,chips,NNS,L-Ingredient
224.0,and,CC,O
224.0,does,VBZ,O
224.0,not,RB,O
224.0,allow,VB,U-Action
224.0,the,DT,O
224.0,grill,NN,U-Utensil
224.0,to,TO,O
224.0,become,VB,O
224.0,too,RB,O
224.0,hot,JJ,O
224.0,.,.,O
225.0,Preheat,VB,U-Action
225.0,oven,NN,U-Utensil
225.0,to,IN,O
225.0,350,CD,O
225.0,degrees,NNS,O
225.0,.,.,O
226.0,Grease,NN,U-Action
226.0,13,CD,O
226.0,x,SYM,O
226.0,9,CD,O
226.0,baking,NN,B-Utensil
226.0,pan,NN,L-Utensil
226.0,.,.,O
227.0,Cool,VB,U-Action
227.0,completely,RB,O
227.0,on,IN,O
227.0,wire,NN,B-Utensil
227.0,rack,NN,L-Utensil
227.0,and,CC,O
227.0,cut,VBN,U-Action
227.0,into,IN,O
227.0,squares,NNS,O
227.0,.,.,O
228.0,In,IN,O
228.0,a,DT,O
228.0,large,JJ,B-Utensil
228.0,bowl,NN,L-Utensil
228.0,",",",",O
228.0,whisk,VB,U-Action
228.0,together,RB,O
228.0,butter,NN,U-Ingredient
228.0,",",",",O
228.0,sugar,NN,U-Ingredient
228.0,and,CC,O
228.0,vanilla,NN,U-Ingredient
228.0,.,.,O
229.0,Add,VB,U-Action
229.0,eggs,NNS,U-Ingredient
229.0,and,CC,O
229.0,stir,VB,U-Action
229.0,until,IN,O
229.0,well,RB,O
229.0,combined,VBN,O
229.0,.,.,O
230.0,Combine,VB,U-Action
230.0,dry,JJ,O
230.0,ingredients,NNS,O
230.0,and,CC,O
230.0,blend,VB,U-Action
230.0,well,RB,O
230.0,with,IN,O
230.0,wet,JJ,O
230.0,ingredients,NNS,O
230.0,.,.,O
231.0,Reserve,NN,U-Action
231.0,2,CD,O
231.0,cups,NNS,O
231.0,of,IN,O
231.0,batter,NN,O
231.0,and,CC,O
231.0,set,VBN,O
231.0,aside,RB,O
231.0,.,.,O
232.0,Spread,VB,U-Action
232.0,remaining,VBG,O
232.0,batter,NN,O
232.0,in,IN,O
232.0,prepared,VBN,O
232.0,pan,NN,U-Utensil
232.0,.,.,O
233.0,Arrange,VB,U-Action
233.0,Peppermint,NNP,O
233.0,Patties,NNPS,O
233.0,in,IN,O
233.0,a,DT,O
233.0,single,JJ,O
233.0,layer,NN,O
233.0,over,IN,O
233.0,batter,NN,O
233.0,",",",",O
233.0,about,RB,O
233.0,1/2,CD,O
233.0,inch,NN,O
233.0,apart,RB,O
233.0,.,.,O
234.0,Carefully,RB,O
234.0,spread,VB,U-Action
234.0,reserved,JJ,O
234.0,2,CD,O
234.0,cups,NNS,O
234.0,of,IN,O
234.0,batter,NN,O
234.0,on,IN,O
234.0,top,NN,O
234.0,.,.,O
235.0,Bake,VB,U-Action
235.0,for,IN,O
235.0,50-,CD,O
235.0,55,CD,O
235.0,minutes,NNS,O
235.0,or,CC,O
235.0,until,IN,O
235.0,brownies,NNS,O
235.0,begin,VBP,O
235.0,to,TO,O
235.0,pull,VB,O
235.0,away,RB,O
235.0,from,IN,O
235.0,sides,NNS,O
235.0,of,IN,O
235.0,pan,NNP,U-Utensil
235.0,.,.,O
236.0,Heat,NN,U-Action
236.0,oven,NN,U-Utensil
236.0,to,IN,O
236.0,375,CD,O
236.0,degrees,NNS,O
236.0,.,.,O
237.0,Brown,JJ,U-Action
237.0,ground,NN,B-Ingredient
237.0,beef,NN,L-Ingredient
237.0,and,CC,O
237.0,onion,NN,U-Ingredient
237.0,over,IN,O
237.0,medium,JJ,O
237.0,heat,NN,O
237.0,;,:,O
237.0,drain,VB,U-Action
237.0,.,.,O
238.0,Stir,VB,U-Action
238.0,in,IN,O
238.0,tomato,NN,U-Ingredient
238.0,sauce,NN,O
238.0,",",",",O
238.0,taco,NN,U-Ingredient
238.0,or,CC,O
238.0,other,JJ,O
238.0,sauce,NN,O
238.0,",",",",O
238.0,salt,NN,U-Ingredient
238.0,",",",",O
238.0,pepper,NN,U-Ingredient
238.0,",",",",O
238.0,Tabasco,NNP,U-Ingredient
238.0,",",",",O
238.0,chiles,NNS,U-Ingredient
238.0,",",",",O
238.0,and,CC,O
238.0,cornmeal,NN,U-Ingredient
238.0,",",",",O
238.0,adjusting,VBG,O
238.0,"for""hot",'',O
238.0,"""",``,O
238.0,taste,NN,O
238.0,preference,NN,O
238.0,and,CC,O
238.0,desired,VBN,O
238.0,thickness,NN,O
238.0,.,.,O
239.0,Stir,VB,U-Action
239.0,in,IN,O
239.0,more,JJR,O
239.0,cornmeal,NN,U-Ingredient
239.0,",",",",O
239.0,if,IN,O
239.0,desired,VBN,O
239.0,.,.,O
240.0,Stir,VB,U-Action
240.0,in,IN,O
240.0,corn,NN,U-Ingredient
240.0,and,CC,O
240.0,olives,NNS,U-Ingredient
240.0,.,.,O
241.0,Transfer,NN,U-Action
241.0,mixture,NN,O
241.0,to,IN,O
241.0,casserole,NN,B-Utensil
241.0,dish,NN,L-Utensil
241.0,;,:,O
241.0,cover,VB,U-Action
241.0,and,CC,O
241.0,bake,VB,U-Action
241.0,for,IN,O
241.0,30,CD,O
241.0,to,TO,O
241.0,40,CD,O
241.0,minutes,NNS,O
241.0,",",",",O
241.0,or,CC,O
241.0,until,IN,O
241.0,bubbly,JJ,O
241.0,and,CC,O
241.0,heated,VBN,O
241.0,through,RB,O
241.0,.,.,O
242.0,Top,JJ,U-Action
242.0,with,IN,O
242.0,cheese,NN,U-Ingredient
242.0,immediately,RB,O
242.0,on,IN,O
242.0,removing,VBG,O
242.0,from,IN,O
242.0,oven,NN,U-Utensil
242.0,so,IN,O
242.0,cheese,NN,U-Ingredient
242.0,melts,VBZ,O
242.0,.,.,O
243.0,Garnish,VB,U-Action
243.0,with,IN,O
243.0,corn,NN,B-Ingredient
243.0,chips,NNS,L-Ingredient
243.0,just,RB,O
243.0,before,IN,O
243.0,serving,VBG,U-Action
243.0,to,TO,O
243.0,keep,VB,O
243.0,them,PRP,O
